b1_min,b1_max,b1_mean,b1_variance,b1_skewness,b1_kurtosis,b2_min,b2_max,b2_mean,b2_variance,b2_skewness,b2_kurtosis,b3_min,b3_max,b3_mean,b3_variance,b3_skewness,b3_kurtosis,b4_min,b4_max,b4_mean,b4_variance,b4_skewness,b4_kurtosis,b5_min,b5_max,b5_mean,b5_variance,b5_skewness,b5_kurtosis,b6_min,b6_max,b6_mean,b6_variance,b6_skewness,b6_kurtosis,b7_min,b7_max,b7_mean,b7_variance,b7_skewness,b7_kurtosis,b8_min,b8_max,b8_mean,b8_variance,b8_skewness,b8_kurtosis,segment_id,image_id
283,325,305.4720430107527,49.15153188189405,-0.38421067749249527,0.187738693502292,291,363,330.3698924731183,151.09661678067525,-0.2925195333125581,0.1554143899154674,389,537,468.72903225806454,648.4604048751694,-0.19748417945412378,0.16115196961383838,432,651,552.305376344086,1391.5406599766193,-0.17771212158432273,0.2823849921459436,309,475,397.7741935483871,823.4774818570088,-0.11443696309214016,0.3003520358649623,428,661,555.4344086021505,1349.6689977661263,-0.00759057442541487,0.41228255176570094,430,624,539.2591397849462,1055.7788453302776,0.020698360279457078,0.3039944204568079,404,615,528.9494623655914,1102.6314582682269,-0.1260381383970139,0.37314086208016395,1.0,6180_1_0
288,327,310.18387096774194,39.44624118893018,-0.3724025100428207,0.7633551928676203,297,371,338.9129032258065,131.7846557172124,-0.2656003205360555,0.5139648455338421,402,551,486.28172043010755,575.4383092005509,-0.13719449088547117,0.4301070867623804,447,671,576.6645161290322,1316.5805479356923,-0.031622548153750894,0.29726095147876475,322,489,414.8838709677419,772.5354769262821,-0.03308673755357981,0.35031698763903707,463,671,576.6440860215054,1291.5750188085233,0.2772188931485892,0.023093613370453347,463,638,555.8430107526882,944.3692998599489,0.2757153058768138,-0.059883914872805644,442,622,545.4290322580645,922.3894683843189,0.17779006159866004,-0.024739541529381626,2.0,6180_1_0
284,334,305.9494623655914,54.42478442538515,-0.33460534411722986,0.38662907287916015,293,377,330.7010752688172,155.15704943458684,-0.3195913802156683,0.5003148505531985,395,562,466.9731182795699,596.9519138396009,-0.2017016290580712,0.7626020848666992,441,683,546.2752688172043,1208.9381390557544,-0.2240928441075753,0.7732958847620086,309,494,391.43440860215054,734.3923562160722,-0.35037136841964167,0.9713802812826731,445,688,547.7516129032258,946.9683773742144,0.11580337013578866,1.5406369954768726,423,647,534.6537634408602,710.9671817308471,0.023529356890115823,1.4092409521396219,424,644,526.7118279569893,769.553035406322,-0.19732137607175015,0.9514913159391822,3.0,6180_1_0
283,344,309.3688172043011,70.02421496116763,0.38636766268353007,2.014142212559692,289,391,335.69032258064516,212.5154067849578,0.4845015639393389,1.8356079002784753,387,584,475.0763440860215,881.9930888804009,0.642057977790471,1.8110953661445652,434,718,556.9075268817204,1835.1432156209125,0.7861142395242298,1.7947248658082673,300,518,399.1311827956989,1038.9364862205864,0.7226580414677848,1.9570063901872459,425,718,554.4924731182796,1728.8013426392122,1.0435445021004865,2.2031736288457724,420,673,537.5032258064516,1230.568880863919,1.0108816355480903,2.5778106465207147,401,660,530.0806451612904,1229.951508732942,0.7341291965581501,2.319261418090754,4.0,6180_1_0
284,324,308.5010752688172,37.1264789286665,-0.7326508231413542,0.7739386110949411,300,355,333.76559139784945,103.47782446149752,-0.755732682587866,0.6612791779546647,404,518,469.5247311827957,382.89335972313853,-0.7872611034632943,0.870125494110467,441,621,547.7881720430107,770.511592995127,-0.7881985092192826,0.9798460580874027,315,445,392.4032258064516,439.88136740859056,-0.8971239635939635,1.2261881372991708,445,630,543.9333333333333,716.2689630426981,-0.6460639698286501,1.0673947793728829,440,604,528.4322580645161,557.5847494704677,-0.6706919902870959,1.0400741572325396,427,597,520.6430107526882,654.1544451774945,-0.7117175618467955,0.962281531204138,5.0,6180_1_0
286,324,308.72903225806454,46.05136289454496,-0.6038694488422468,-0.012945852742903607,301,358,334.5301075268817,126.78326909499175,-0.534471567354604,-0.18433818925269208,411,519,472.2784946236559,472.8362431565911,-0.47710231548309645,-0.23784367708924625,461,617,552.2709677419355,922.8737525608527,-0.47547052750155705,-0.14125891560853088,318,449,396.53440860215056,549.7776091762445,-0.48050383015794174,0.007995411638811234,461,618,551.505376344086,809.9552993738208,-0.2933428562663518,-0.16394990283092659,456,595,535.5333333333333,633.2200932902762,-0.2361873743367495,-0.21043038625584165,438,587,527.1838709677419,699.1965102954964,-0.2888108725966477,-0.14496891396478295,6.0,6180_1_0
288,322,308.5849462365591,38.49708207460907,-0.6950730809110646,0.6014148478934356,299,358,334.3311827956989,103.02475317430003,-0.7432517370770523,0.6823555713729048,405,521,471.6978494623656,370.6287359514798,-0.6030600288232102,0.5089204057449317,456,614,551.0172043010753,754.0815120895402,-0.5918131340304504,0.6103690209597401,319,449,395.39462365591396,473.10029399168957,-0.7133946677441144,0.8546326971832876,464,613,550.3784946236559,622.1343055893143,-0.15603192022987286,0.329712118401011,457,593,534.8677419354839,516.5476127643321,0.07724782449570346,-0.05719325557199584,435,593,526.3720430107527,622.9507783835088,0.1065659770590798,0.08215265737234834,7.0,6180_1_0
293,355,315.53655913978497,62.5244962209336,0.8895180300535219,2.365050416156956,312,413,346.7784946236559,204.5170827690776,0.8612911464297454,1.9268529442766482,424,635,497.3451612903226,920.3597451300393,0.9662598074191479,1.8653686669784815,486,781,588.8881720430107,1931.5762862136417,0.9753772355552199,1.7644980224215425,342,567,423.8741935483871,1122.9475572068475,0.9478725532923921,1.66039758416406,483,778,585.6677419354838,2154.2694642175074,0.8937549562312199,1.2881201024365625,472,726,562.0462365591397,1776.5048566501152,0.7438947136087194,0.9054545387650461,468,716,552.236559139785,1815.6727201175968,0.5822123700575419,0.6092553079757281,8.0,6180_1_0
288,341,319.2430107526882,48.591043670497825,-0.6201416249880914,1.4707073084147826,303,393,354.4021505376344,151.40753035406323,-0.6156971201052743,1.191069810444528,402,600,514.8118279569892,679.3326909499172,-0.4745333208702425,0.8765030520153938,461,738,615.6344086021505,1470.8586640739843,-0.4955692752935804,0.6536751571050292,328,531,445.1279569892473,854.3506707408823,-0.48405643529617914,0.5413530933370581,458,739,615.194623655914,1563.0654177807098,-0.429070313114484,0.3072176603942349,462,681,591.2677419354839,1251.5052015694991,-0.5160258003602153,0.29904331565928155,445,673,582.0634408602151,1299.581546812968,-0.624404136128411,0.44244305325512423,9.0,6180_1_0
287,338,314.2989247311828,95.22809356806371,-0.1252953119244954,-0.6157949800741926,299,383,345.8763440860215,301.09018252948596,-0.1223979967549646,-0.739722903117928,399,575,498.03333333333336,1290.6673484033013,-0.049273017844207734,-0.8425775507692341,451,702,591.483870967742,2805.4749817702,-0.03209622679485776,-0.8304057987650415,311,514,426.258064516129,1661.2637938817322,-0.050962992336252254,-0.7919452217069174,453,705,592.0881720430108,2746.722034329896,0.044217428209913416,-0.9033979892352377,449,667,570.5817204301076,2128.4050476289685,0.011082439884297555,-0.9398354865365808,437,656,561.4827956989247,2185.367303262845,-0.0629231451100373,-0.8868887872137745,10.0,6180_1_0
