b1_min,b1_max,b1_mean,b1_variance,b1_skewness,b1_kurtosis,b2_min,b2_max,b2_mean,b2_variance,b2_skewness,b2_kurtosis,b3_min,b3_max,b3_mean,b3_variance,b3_skewness,b3_kurtosis,b4_min,b4_max,b4_mean,b4_variance,b4_skewness,b4_kurtosis,b5_min,b5_max,b5_mean,b5_variance,b5_skewness,b5_kurtosis,b6_min,b6_max,b6_mean,b6_variance,b6_skewness,b6_kurtosis,b7_min,b7_max,b7_mean,b7_variance,b7_skewness,b7_kurtosis,b8_min,b8_max,b8_mean,b8_variance,b8_skewness,b8_kurtosis,segment_id,image_id
320,352,342.56021505376344,24.229416530666576,-1.6619446756901224,3.7133392577875624,325,379,364.89032258064515,84.7349977429772,-1.6429645822401115,3.3551791296032034,445,555,523.3354838709678,415.4653703253585,-1.1275888150372275,1.0748405683501492,503,682,633.0279569892473,1281.2263435072975,-1.2045632602233871,1.2033562774768498,490,708,650.7333333333333,1757.362612127736,-1.571596168974511,2.7096895370430234,503,691,640.0,770.6480086114101,-1.1010016179652204,2.040867085149327,684,1069,862.9505376344086,1285.287109506117,-0.12515855012981944,3.8124462186408943,480,722,599.8129032258065,656.3869162123685,-0.3840863788159334,2.1608254986790136,1.0,6130_1_0
328,352,341.76559139784945,15.486435871615914,-0.6910323071029731,0.4325680091936266,339,383,363.10967741935485,62.92444876558214,-0.9378553402847306,0.46529478994570983,465,555,517.8956989247312,354.02032593724323,-0.8117141139567098,-0.04227546778910751,533,694,625.3774193548387,1142.6464217507553,-0.7633632259656472,-0.0873058878565196,520,722,641.0505376344086,1710.3946444899707,-0.9811845642278674,0.4211235647829783,535,708,635.1075268817204,852.6816440385661,-0.6349099397259723,0.44152629038905555,723,937,862.5849462365592,1093.6746924083013,-0.715918918669605,1.0261605499250956,502,663,602.6516129032258,532.735331087885,-0.7359329135233511,1.1443739410296443,2.0,6130_1_0
326,353,342.0516129032258,14.903684155699851,-0.7975686827420085,1.7789042416227492,329,382,364.36021505376345,49.115530631850646,-1.1297857248458056,2.8874254344906163,456,560,520.3774193548387,245.93598041598668,-1.044584025656778,2.0485198252749743,518,693,627.110752688172,717.999561327361,-0.9439988388184658,1.6573489635960232,498,722,644.2301075268817,1026.9200828732478,-1.3368113107711515,3.0609338489144475,509,697,636.0204301075269,592.4333819461324,-1.2008481396413813,3.628001956890989,686,953,863.1548387096774,931.4054932462934,-1.4768003837660324,5.692557654345645,472,673,604.1161290322581,483.75829716309596,-1.5399219513788407,5.751644597062089,3.0,6130_1_0
328,354,344.0397849462366,14.796047316457749,-0.6411941809191046,0.7965626943126769,334,383,367.5301075268817,50.796186210169346,-1.0051456440974953,1.4866609234484454,459,563,526.5118279569892,265.1220343298957,-0.7381083791213506,0.59799152669527,526,700,636.3344086021506,786.9138847413684,-0.6678046116532865,0.6520411229600431,513,719,654.8322580645162,1094.6865793951179,-1.0279010254308967,1.5170821583699245,561,699,648.0774193548388,576.3298447862772,-0.833606247919752,0.9109585382024155,758,963,881.7247311827957,767.0242531569382,-1.5171072744472935,3.4354350784321444,523,672,617.5236559139785,360.07963355209097,-1.8432919202848757,5.138900862606748,4.0,6130_1_0
327,354,343.43440860215054,23.684067733833356,-0.18447384809757617,-0.4643480792924297,333,388,366.52258064516127,81.01617417271432,-0.32794860462781583,-0.2920189041840202,460,568,523.2849462365591,417.2373404169126,-0.14402127828270078,-0.6229514213974934,530,703,628.6290322580645,1153.4887148859336,-0.09766745360211045,-0.5528871065821646,505,730,647.2397849462366,1435.211547854671,-0.3044780007495173,-0.11444327398144694,551,712,641.0655913978495,851.5468233850712,-0.16560020115025176,-0.13644420122013523,760,977,874.8731182795699,999.7535284789982,-0.6023407849114285,0.9080526523228807,529,659,613.941935483871,441.3270877461024,-1.0808531499661922,1.8152897190395567,5.0,6130_1_0
328,356,343.13440860215053,23.03573619454379,-0.09087000542116425,-0.368535787815615,340,389,365.8322580645161,81.35181082676482,-0.23096415399675094,-0.3898998394966777,465,575,523.1129032258065,471.3682940379874,-0.13362296499272147,-0.6474366853678104,535,719,630.6064516129032,1329.6124448765581,-0.09259782654526647,-0.6314352851021892,521,740,649.5881720430108,1673.4674595182705,-0.30831175697742064,-0.22747857755316536,557,715,642.9849462365592,1016.4238850886024,-0.18171392695413077,-0.47013384526787894,761,957,876.1279569892473,1189.3711228399131,-0.5378841733485399,0.30778554553550297,532,661,614.0849462365592,510.76242114888254,-0.8475353695832253,0.999387382514727,6.0,6130_1_0
325,357,344.23870967741937,17.38106184242508,-0.582001145161093,0.61285803429237,336,386,368.2204301075269,59.05684803870504,-0.7501874509288219,0.782841712297782,468,567,531.3903225806451,341.26944338345083,-0.5670745636730082,-0.10597796412532734,530,713,648.3193548387097,1151.5932740720166,-0.6016751872773897,-0.22324315936507189,522,736,668.7559139784946,1458.3095720916235,-0.796980863853282,0.4655772863588852,568,722,659.505376344086,798.7023392015925,-0.4570510335094063,-0.36105850769114456,777,957,891.3279569892474,726.0957730013774,-0.5091629606392497,0.6203161235528505,556,672,620.2602150537634,303.03878143917035,-0.43322254519338915,0.9259145046481305,7.0,6130_1_0
326,354,342.35483870967744,20.037570748984344,-0.12287708353203639,-0.3175497183005791,337,383,364.36236559139786,70.8836198016135,-0.2011013441545769,-0.6458745823689767,462,564,521.1602150537634,422.3758105026795,-0.10530624993524394,-0.964491601043187,532,708,630.6236559139785,1328.8183848976237,-0.06912516616360347,-1.0126344436377173,531,731,648.5505376344086,1706.3661191939532,-0.2244164014337968,-0.7960380598007295,548,708,642.6129032258065,1143.0598979131219,-0.3016972855381956,-0.6370676070818195,742,965,873.9774193548387,1491.3934615785272,-0.6750799879949158,0.0629372665174519,511,663,611.6279569892473,679.3404446913667,-0.9411777116160536,0.5795046547655804,8.0,6130_1_0
326,351,342.64408602150536,20.401714179890508,-1.0459983834997857,0.5063066669330039,336,380,366.18172043010753,82.63324999710638,-1.3116580637817365,0.800142673567767,456,559,527.5602150537634,469.89787724110795,-1.238480492608496,0.4560067950135722,517,702,642.1849462365591,1497.5502575320902,-1.2029271219141973,0.3839280731952641,515,726,660.3795698924731,2069.2432850677683,-1.3583437258884175,0.8892188063259221,528,711,650.7677419354839,1207.6790444112642,-1.3584447825521309,1.0796402301758654,737,979,879.6301075268817,1444.8576501498897,-1.472678741218953,2.0757516278697103,501,689,611.7129032258065,687.8841175040801,-1.436240530722747,2.473566409733091,9.0,6130_1_0
325,350,342.18709677419355,15.896065835619293,-1.5375215369833863,2.851669857134218,334,376,364.71827956989245,54.792453441670425,-1.6776938930757344,2.8807876676986224,468,549,525.0516129032258,203.76697802007016,-1.2666531428291576,1.372691639017817,543,686,636.741935483871,769.8084655717212,-1.3380597483589523,1.3507566726098625,512,704,652.3505376344086,1302.070747826892,-1.7921983863610143,3.2570949617282796,534,705,647.852688172043,443.6714943805919,-1.0705636376378127,2.8976029584411416,746,1063,876.4795698924731,1331.7611537437642,1.6542245193597565,6.446277246734535,507,719,609.3118279569892,550.985543479519,1.0343774569605217,4.930750766915944,10.0,6130_1_0
