b1_min,b1_max,b1_mean,b1_variance,b1_skewness,b1_kurtosis,b2_min,b2_max,b2_mean,b2_variance,b2_skewness,b2_kurtosis,b3_min,b3_max,b3_mean,b3_variance,b3_skewness,b3_kurtosis,b4_min,b4_max,b4_mean,b4_variance,b4_skewness,b4_kurtosis,b5_min,b5_max,b5_mean,b5_variance,b5_skewness,b5_kurtosis,b6_min,b6_max,b6_mean,b6_variance,b6_skewness,b6_kurtosis,b7_min,b7_max,b7_mean,b7_variance,b7_skewness,b7_kurtosis,b8_min,b8_max,b8_mean,b8_variance,b8_skewness,b8_kurtosis,segment_id,image_id
324,348,338.03440860215056,10.614530597127215,-1.005931459287491,1.941966187582727,334,380,359.31612903225806,45.00436820722941,-0.8676902938139405,2.035723302758342,459,552,514.7010752688172,237.05371251316598,-1.3289593999533982,2.013729468151757,526,681,629.7870967741935,809.9503177193652,-1.7311883907788157,2.147214860277739,515,705,651.0698924731183,1172.187790085304,-2.0123177425171566,3.2761935441905656,539,706,641.0086021505376,688.2065997661957,-1.5581635678488126,2.670746328093556,717,955,867.0935483870968,925.5423695267195,-1.3074680574754856,4.518145680332909,490,677,605.3924731182796,491.97389376945955,-1.0824713103590513,4.288647855049811,1.0,6130_2_0
324,351,338.8236559139785,17.058212669421394,-0.2645430409409851,-0.19027728473789507,334,377,358.9462365591398,62.20808592890957,-0.45873522281201384,-0.27575879929983804,460,552,510.85591397849464,360.38610599905087,-0.3689392434804096,-0.5750481943558516,524,702,622.2688172043011,1285.8781439170343,-0.300316010747884,-0.665564961308458,519,735,643.4548387096775,1800.084610576756,-0.4757895475048079,-0.42286879186565507,539,714,641.2279569892473,1055.657344583724,-0.5413717270806728,0.08784474903836603,741,952,875.6569892473118,1250.3418509901965,-1.091461825806453,1.5252664505754012,513,663,615.4655913978495,547.997200134264,-1.5189368021727496,2.90511054591774,2.0,6130_2_0
330,352,343.56021505376344,7.833291665219858,-0.5838383796062696,1.2085624775237234,338,381,367.96344086021503,27.26023357292499,-1.22234540920825,3.801085224793942,471,561,535.1569892473118,152.26165723346875,-1.0669736653373605,2.2274553585786476,553,715,669.4075268817204,638.9198571709667,-0.809753594645501,1.072850540006967,546,748,696.9462365591398,909.8464067039364,-0.9310431192435806,1.7352527666821551,594,732,683.2741935483871,581.2885690475363,-0.44985545277799693,0.05719562961544211,808,960,914.2204301075269,602.305502505874,-0.5898749686823722,0.8316935463493631,551,662,634.910752688172,219.76490040163432,-1.082698630048246,3.216965452413648,3.0,6130_2_0
329,355,344.81505376344086,12.392022871164508,-0.67743598071133,1.606752727639627,339,388,370.4612903225806,42.117445050175355,-1.1923193291818246,2.7729224274190107,462,580,537.8720430107527,229.4507783835087,-1.1043235640796707,2.9834625310705727,539,738,666.0322580645161,751.3552553908123,-0.7234556488912061,2.842622917219468,541,777,690.163440860215,1010.2079192564556,-0.9170151705161798,3.779221915375908,549,750,675.3806451612903,734.3974721344492,-0.45214260759577074,2.9274469608381573,745,991,905.5483870967741,913.6279037466578,-0.6533091469930971,4.248621671736029,517,686,630.5064516129032,398.94559880551407,-1.040730062462474,5.434883054220817,4.0,6130_2_0
322,356,344.68279569892474,19.026291422155865,-1.5628017956526394,4.678944512473541,328,389,370.0440860215054,68.37372709700568,-1.831306501928279,5.242821610428587,459,577,539.9150537634408,356.86360521777374,-1.2566150692491078,2.191685667210426,531,739,676.2612903225806,1382.4881662557727,-1.0814818046216934,1.9888123607189723,501,778,703.7989247311828,1980.4988147736615,-1.373383720262992,3.5042289279908028,558,755,691.758064516129,1030.8746657870065,-0.37787451879050804,0.5997154456285441,762,1063,929.0215053763441,1198.9295693137492,-0.2557394492821784,1.973844560148847,523,724,645.2881720430107,478.1084713589592,-0.8145461842631727,3.8892493408196067,5.0,6130_2_0
331,353,342.3236559139785,9.375220204405245,-0.06652977045030689,0.691989059718876,343,383,366.3451612903226,31.240261814646345,-0.37883537740664597,1.339507315016622,480,567,533.1096774193549,192.8555574846349,-0.3148731490351437,1.1437711158616262,570,735,670.2010752688172,734.4600634281283,-0.27728101810272554,1.041697506031369,575,774,700.016129032258,979.122452168478,-0.45410350069951927,1.5491864939592466,563,751,685.8870967741935,788.7181325740477,-0.594474872472301,2.169004630601324,761,990,918.1430107526882,1076.2712374272255,-1.040406712389614,3.849960783779496,521,681,637.7408602150538,460.45914672963187,-1.5867500598637096,6.297309822003202,6.0,6130_2_0
323,350,337.36236559139786,16.64465317082769,-0.6979853420328344,0.8481566187808651,329,383,356.78709677419357,68.46915517899927,-0.9482614216272538,1.0530792774820226,447,562,506.77311827956987,353.2713971549938,-0.6611415588066667,0.5401318019958126,512,710,613.2086021505377,1270.8089679039783,-0.5356274822568857,0.4466661552494515,500,740,633.0688172043011,2038.9575841753763,-0.8540646912538147,0.7664633677563208,507,722,638.1870967741935,1004.2103823049412,-0.9096127346965963,1.9770459333342423,699,1023,881.3827956989247,1766.1697790432536,-0.7329444508553182,3.2819599714884076,468,693,619.0322580645161,797.7642973714364,-1.369358424417585,4.78132260992777,7.0,6130_2_0
323,342,334.98817204301076,13.316329270692268,-1.104370636515947,1.119383168606336,327,370,353.6709677419355,55.81196569325324,-1.2678744002395175,1.3671379699312238,448,529,498.8731182795699,211.03447573411114,-0.8593263523293146,0.477849476006194,505,649,592.8150537634409,727.3672650670741,-1.0103125591601367,0.6367532390958135,491,676,609.0376344086021,1431.4679039781474,-1.2393651438428186,1.0406482699657476,530,696,621.6817204301075,585.7306665740709,-0.20396810794652803,0.45201047402315986,733,1011,867.7763440860215,1656.4257045962245,0.562837744225171,1.1093976893592732,500,701,612.3623655913979,760.2549868629698,0.22261035750837643,1.36410683908752,8.0,6130_2_0
326,348,338.5505376344086,13.438239753695155,-0.32768126809424025,0.06904501427623844,331,375,359.97956989247314,41.49473824322603,-0.6926682701703702,1.1078963851388623,459,546,514.0913978494624,228.33286456705673,-0.5389980333919381,-0.15367931363521237,525,678,622.8741935483871,911.9873849786451,-0.4570284824780699,-0.5803166218532056,510,707,642.5774193548388,1274.6705336990867,-0.60469626450255,0.021503656056402587,536,692,636.7139784946237,797.6812898596016,-0.48456687606032683,-0.35599273262024234,735,975,867.7784946236559,975.8475456323715,-0.5155162255644768,0.8754058674530043,513,679,610.078494623656,336.7634767410905,-0.7624301828540707,2.9217757249067873,9.0,6130_2_0
328,355,341.06881720430107,31.833795154924356,0.27753506059813216,-0.5326443650441277,332,388,362.93333333333334,117.17531395766055,0.12321551396822716,-0.6026987866801177,457,565,515.147311827957,578.2549174161139,0.031203754769693982,-0.7313708038319766,519,694,617.4032258064516,1482.563821660474,-0.14192699792263327,-0.9159053384517724,522,707,633.5279569892473,1832.139691192981,-0.3717353942933921,-0.8032490679230304,511,683,624.8483870967742,1273.2439424980034,-0.6170979710940706,-0.3902178637559821,682,912,852.5666666666667,1817.705453893075,-1.1175490275052318,0.5896791850215717,480,642,599.4741935483871,911.1688704468905,-1.2112281128424394,0.762473222127785,10.0,6130_2_0
